LoanAccountBalanceId,SourceId,BalanceDateId,LoanAccountId,ProductId,AccountCurrencyId,AccountStatusId,NumOfTransactions,NetTransactionAmount,NetTransactionAmountSek,AccruedInterest,AccruedInterestSEK,Balance,BalanceSek,LTV,PrecedingId
504572,8,2023-06-16,282,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,422179
586965,8,2023-06-17,282,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,504572
669358,8,2023-06-18,282,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,586965
751750,8,2023-06-19,282,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669358
1381515,8,2023-11-27,282,294,49,331,0,0,0,0.0,0.0,35657.0,4023589366.0,0,751750
1564115,8,2024-02-06,282,294,49,331,0,0,0,0.0,0.0,323196.0,3646992143.0,0,1381515
1788588,8,2024-03-30,282,294,49,331,0,0,0,0.0,0.0,340594.0,3843313785.0,0,1564115
1893808,8,2024-05-12,282,294,49,331,0,0,0,1838.0,20740268.0,325994.0,3678565195.0,0,1788588
10114,8,2023-06-04,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,0
92608,8,2023-06-05,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,10114
175001,8,2023-06-06,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,92608
257394,8,2023-06-07,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,175001
339787,8,2023-06-08,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,257394
422180,8,2023-06-15,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,339787
504573,8,2023-06-16,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,422180
586966,8,2023-06-17,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,504573
669359,8,2023-06-18,283,294,49,331,0,0,0,0.0,0.0,430532.0,4858187668.0,0,586966
751751,8,2023-06-19,283,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669359
1381516,8,2023-11-27,283,294,49,331,0,0,0,0.0,0.0,35657.0,4023589366.0,0,751751
1564116,8,2024-02-06,283,294,49,331,0,0,0,0.0,0.0,323196.0,3646992143.0,0,1381516
1788589,8,2024-03-30,283,294,49,331,0,0,0,0.0,0.0,340594.0,3843313785.0,0,1564116
1893809,8,2024-05-12,283,294,49,331,0,0,0,1838.0,20740268.0,325994.0,3678565195.0,0,1788589
10115,8,2023-06-04,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,0
92609,8,2023-06-05,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,10115
175002,8,2023-06-06,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,92609
257395,8,2023-06-07,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,175002
339788,8,2023-06-08,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,257395
422181,8,2023-06-15,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,339788
504574,8,2023-06-16,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,422181
586967,8,2023-06-17,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,504574
669360,8,2023-06-18,287,294,49,331,0,0,0,0.0,0.0,19917.0,224746416.0,0,586967
751752,8,2023-06-19,287,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669360
1564117,8,2024-02-06,287,294,49,340,0,0,0,0.0,0.0,0.0,0.0,0,751752
10116,8,2023-06-04,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,0
92610,8,2023-06-05,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,10116
175003,8,2023-06-06,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,92610
257396,8,2023-06-07,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,175003
339789,8,2023-06-08,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,257396
422182,8,2023-06-15,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,339789
504575,8,2023-06-16,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,422182
586968,8,2023-06-17,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,504575
669361,8,2023-06-18,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,586968
751753,8,2023-06-19,296,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669361
1381517,8,2023-11-27,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,751753
1564118,8,2024-02-06,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,1381517
1788590,8,2024-03-30,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,1564118
1893810,8,2024-05-12,296,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,1788590
10117,8,2023-06-04,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,0
92611,8,2023-06-05,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,10117
175004,8,2023-06-06,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,92611
257397,8,2023-06-07,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,175004
339790,8,2023-06-08,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,257397
422183,8,2023-06-15,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,339790
504576,8,2023-06-16,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,422183
586969,8,2023-06-17,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,504576
669362,8,2023-06-18,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,586969
751754,8,2023-06-19,297,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669362
1381518,8,2023-11-27,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,751754
1564119,8,2024-02-06,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,1381518
1788591,8,2024-03-30,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,1564119
1893811,8,2024-05-12,297,294,49,378,0,0,0,0.0,0.0,1108685.0,1251056784.0,0,1788591
10118,8,2023-06-04,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,0
92612,8,2023-06-05,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,10118
175005,8,2023-06-06,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,92612
257398,8,2023-06-07,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,175005
339791,8,2023-06-08,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,257398
422184,8,2023-06-15,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,339791
504577,8,2023-06-16,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,422184
586970,8,2023-06-17,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,504577
669363,8,2023-06-18,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,586970
751755,8,2023-06-19,300,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669363
1381519,8,2023-11-27,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,751755
1564120,8,2024-02-06,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,1381519
1788592,8,2024-03-30,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,1564120
1893812,8,2024-05-12,300,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,1788592
10119,8,2023-06-04,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,0
92613,8,2023-06-05,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,10119
175006,8,2023-06-06,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,92613
257399,8,2023-06-07,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,175006
339792,8,2023-06-08,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,257399
422185,8,2023-06-15,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,339792
504578,8,2023-06-16,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,422185
586971,8,2023-06-17,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,504578
669364,8,2023-06-18,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,586971
751756,8,2023-06-19,301,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669364
1381520,8,2023-11-27,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,751756
1564121,8,2024-02-06,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,1381520
1788593,8,2024-03-30,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,1564121
1893813,8,2024-05-12,301,294,49,378,0,0,0,0.0,0.0,2414321.0,2724356031.0,0,1788593
10120,8,2023-06-04,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,0
92614,8,2023-06-05,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,10120
175007,8,2023-06-06,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,92614
257400,8,2023-06-07,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,175007
339793,8,2023-06-08,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,257400
422186,8,2023-06-15,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,339793
504579,8,2023-06-16,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,422186
586972,8,2023-06-17,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,504579
669365,8,2023-06-18,307,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,586972
751757,8,2023-06-19,307,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669365
1381521,8,2023-11-27,307,294,49,331,0,0,0,0.0,0.0,1401868.0,1581888879.0,0,751757
1564122,8,2024-02-06,307,294,49,331,0,0,0,0.0,0.0,1411616.0,1592888669.0,0,1381521
1788594,8,2024-03-30,307,294,49,373,0,0,0,0.0,0.0,1399601.0,1579330762.0,0,1564122
1893814,8,2024-05-12,307,294,49,374,0,0,0,9736.0,109862484.0,1399601.0,1579330762.0,0,1788594
10121,8,2023-06-04,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,0
92615,8,2023-06-05,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,10121
175008,8,2023-06-06,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,92615
257401,8,2023-06-07,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,175008
339794,8,2023-06-08,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,257401
422187,8,2023-06-15,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,339794
504580,8,2023-06-16,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,422187
586973,8,2023-06-17,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,504580
669366,8,2023-06-18,308,294,49,331,0,0,0,0.0,0.0,1457514.0,164468066.0,0,586973
751758,8,2023-06-19,308,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669366
1381522,8,2023-11-27,308,294,49,331,0,0,0,0.0,0.0,1401868.0,1581888879.0,0,751758
1564123,8,2024-02-06,308,294,49,331,0,0,0,0.0,0.0,1411616.0,1592888669.0,0,1381522
1788595,8,2024-03-30,308,294,49,373,0,0,0,0.0,0.0,1399601.0,1579330762.0,0,1564123
1893815,8,2024-05-12,308,294,49,374,0,0,0,9736.0,109862484.0,1399601.0,1579330762.0,0,1788595
10122,8,2023-06-04,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,0
92616,8,2023-06-05,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,10122
175009,8,2023-06-06,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,92616
257402,8,2023-06-07,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,175009
339795,8,2023-06-08,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,257402
422188,8,2023-06-15,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,339795
504581,8,2023-06-16,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,422188
586974,8,2023-06-17,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,504581
669367,8,2023-06-18,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,586974
751759,8,2023-06-19,310,294,49,377,0,0,0,0.0,0.0,0.0,0.0,0,669367
1381523,8,2023-11-27,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,751759
1564124,8,2024-02-06,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,1381523
1788596,8,2024-03-30,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,1564124
1893816,8,2024-05-12,310,294,49,377,0,0,0,7904.0,89189922.0,1325683.0,1495920582.0,0,1788596
10123,8,2023-06-04,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,0
92617,8,2023-06-05,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,10123
175010,8,2023-06-06,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,92617
257403,8,2023-06-07,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,175010
339796,8,2023-06-08,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,257403
422189,8,2023-06-15,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,339796
504582,8,2023-06-16,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,422189
586975,8,2023-06-17,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,504582
669368,8,2023-06-18,311,294,49,378,0,0,0,0.0,0.0,956612.0,107945533.0,0,586975
751760,8,2023-06-19,311,294,49,378,0,0,0,0.0,0.0,0.0,0.0,0,669368
1381524,8,2023-11-27,311,294,49,378,0,0,0,0.0,0.0,858896.0,9691911298.0,0,751760
1564125,8,2024-02-06,311,294,49,378,0,0,0,0.0,0.0,858896.0,9691911298.0,0,1381524
1788597,8,2024-03-30,311,294,49,378,0,0,0,0.0,0.0,831612.0,938403455.0,0,1564125
1893817,8,2024-05-12,311,294,49,378,0,0,0,0.0,0.0,831612.0,938403455.0,0,1788597
10124,8,2023-06-04,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,0
92618,8,2023-06-05,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,10124
175011,8,2023-06-06,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,92618
257404,8,2023-06-07,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,175011
339797,8,2023-06-08,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,257404
422190,8,2023-06-15,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,339797
504583,8,2023-06-16,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,422190
586976,8,2023-06-17,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,504583
669369,8,2023-06-18,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,586976
751761,8,2023-06-19,312,294,49,377,0,0,0,0.0,0.0,0.0,0.0,0,669369
1381525,8,2023-11-27,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,751761
1564126,8,2024-02-06,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,1381525
1788598,8,2024-03-30,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,1564126
1893818,8,2024-05-12,312,294,49,377,0,0,0,8813.0,99447214.0,1464258.0,1652290691.0,0,1788598
10125,8,2023-06-04,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,0
92619,8,2023-06-05,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,10125
175012,8,2023-06-06,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,92619
257405,8,2023-06-07,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,175012
339798,8,2023-06-08,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,257405
422191,8,2023-06-15,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,339798
504584,8,2023-06-16,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,422191
586977,8,2023-06-17,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,504584
669370,8,2023-06-18,313,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,586977
751762,8,2023-06-19,313,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669370
1381526,8,2023-11-27,313,294,49,331,0,0,0,0.0,0.0,2666849.0,3009312414.0,0,751762
1564127,8,2024-02-06,313,294,49,331,0,0,0,0.0,0.0,2696737.0,3043038482.0,0,1381526
1788599,8,2024-03-30,313,294,49,331,0,0,0,0.0,0.0,2667846.0,3010437444.0,0,1564127
1893819,8,2024-05-12,313,294,49,331,0,0,0,16385.0,184890798.0,2617452.0,2953572099.0,0,1788599
10126,8,2023-06-04,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,0
92620,8,2023-06-05,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,10126
175013,8,2023-06-06,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,92620
257406,8,2023-06-07,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,175013
339799,8,2023-06-08,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,257406
422192,8,2023-06-15,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,339799
504585,8,2023-06-16,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,422192
586978,8,2023-06-17,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,504585
669371,8,2023-06-18,314,294,49,331,0,0,0,0.0,0.0,2737586.0,3089133106.0,0,586978
751763,8,2023-06-19,314,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669371
1381527,8,2023-11-27,314,294,49,331,0,0,0,0.0,0.0,2666849.0,3009312414.0,0,751763
1564128,8,2024-02-06,314,294,49,331,0,0,0,0.0,0.0,2696737.0,3043038482.0,0,1381527
1788600,8,2024-03-30,314,294,49,331,0,0,0,0.0,0.0,2667846.0,3010437444.0,0,1564128
1893820,8,2024-05-12,314,294,49,331,0,0,0,16385.0,184890798.0,2617452.0,2953572099.0,0,1788600
10127,8,2023-06-04,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,0
92621,8,2023-06-05,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,10127
175014,8,2023-06-06,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,92621
257407,8,2023-06-07,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,175014
339800,8,2023-06-08,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,257407
422193,8,2023-06-15,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,339800
504586,8,2023-06-16,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,422193
586979,8,2023-06-17,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,504586
669372,8,2023-06-18,319,294,49,331,0,0,0,0.0,0.0,73961.0,834587018.0,0,586979
751764,8,2023-06-19,319,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669372
1381528,8,2023-11-27,319,294,49,373,0,0,0,0.0,0.0,49914.0,563237063.0,0,751764
1564129,8,2024-02-06,319,294,49,373,0,0,0,0.0,0.0,40216.0,453803376.0,0,1381528
1788601,8,2024-03-30,319,294,49,331,0,0,0,0.0,0.0,37736.0,425818684.0,0,1564129
1893821,8,2024-05-12,319,294,49,331,0,0,0,212.0,239224.0,34533.0,389675552.0,0,1788601
10128,8,2023-06-04,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,0
92622,8,2023-06-05,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,10128
175015,8,2023-06-06,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,92622
257408,8,2023-06-07,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,175015
339801,8,2023-06-08,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,257408
422194,8,2023-06-15,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,339801
504587,8,2023-06-16,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,422194
586980,8,2023-06-17,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,504587
669373,8,2023-06-18,322,294,49,331,0,0,0,0.0,0.0,709708.0,8008451528.0,0,586980
751765,8,2023-06-19,322,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669373
1564130,8,2024-02-06,322,294,49,340,0,0,0,0.0,0.0,0.0,0.0,0,751765
10129,8,2023-06-04,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,0
92623,8,2023-06-05,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,10129
175016,8,2023-06-06,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,92623
257409,8,2023-06-07,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,175016
339802,8,2023-06-08,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,257409
422195,8,2023-06-15,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,339802
504588,8,2023-06-16,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,422195
586981,8,2023-06-17,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,504588
669374,8,2023-06-18,325,294,49,373,0,0,0,0.0,0.0,130156.0,1468699827.0,0,586981
751766,8,2023-06-19,325,294,49,373,0,0,0,0.0,0.0,0.0,0.0,0,669374
1381529,8,2023-11-27,325,294,49,373,0,0,0,0.0,0.0,93618.0,1056399555.0,0,751766
1564131,8,2024-02-06,325,294,49,373,0,0,0,0.0,0.0,97556.0,1100836537.0,0,1381529
1788602,8,2024-03-30,325,294,49,373,0,0,0,0.0,0.0,7034.0,793727111.0,0,1564131
1893822,8,2024-05-12,325,294,49,373,0,0,0,34.0,3836611.0,64188.0,72430702.0,0,1788602
10130,8,2023-06-04,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,0
92624,8,2023-06-05,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,10130
175017,8,2023-06-06,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,92624
257410,8,2023-06-07,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,175017
339803,8,2023-06-08,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,257410
422196,8,2023-06-15,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,339803
504589,8,2023-06-16,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,422196
586982,8,2023-06-17,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,504589
669375,8,2023-06-18,326,294,49,374,0,0,0,0.0,0.0,1451217.0,1637575031.0,0,586982
751767,8,2023-06-19,326,294,49,374,0,0,0,0.0,0.0,0.0,0.0,0,669375
1381530,8,2023-11-27,326,294,49,377,0,0,0,12768.0,144076027.0,1478864.0,1668772321.0,0,751767
1564132,8,2024-02-06,326,294,49,377,0,0,0,12768.0,144076027.0,1478864.0,1668772321.0,0,1381530
1788603,8,2024-03-30,326,294,49,377,0,0,0,12768.0,144076027.0,1441041.0,162609228.0,0,1564132
1893823,8,2024-05-12,326,294,49,377,0,0,0,12768.0,144076027.0,1441041.0,162609228.0,0,1788603
10131,8,2023-06-04,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,0
92625,8,2023-06-05,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,10131
175018,8,2023-06-06,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,92625
257411,8,2023-06-07,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,175018
339804,8,2023-06-08,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,257411
422197,8,2023-06-15,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,339804
504590,8,2023-06-16,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,422197
586983,8,2023-06-17,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,504590
669376,8,2023-06-18,333,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,586983
751768,8,2023-06-19,333,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669376
1381531,8,2023-11-27,333,294,49,331,0,0,0,0.0,0.0,106579.0,1202653423.0,0,751768
1564133,8,2024-02-06,333,294,49,331,0,0,0,0.0,0.0,96142.0,1084880749.0,0,1381531
1788604,8,2024-03-30,333,294,49,331,0,0,0,0.0,0.0,66485.0,750226713.0,0,1564133
1893824,8,2024-05-12,333,294,49,331,0,0,0,317.0,3577076.0,52479.0,592180908.0,0,1788604
10132,8,2023-06-04,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,0
92626,8,2023-06-05,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,10132
175019,8,2023-06-06,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,92626
257412,8,2023-06-07,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,175019
339805,8,2023-06-08,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,257412
422198,8,2023-06-15,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,339805
504591,8,2023-06-16,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,422198
586984,8,2023-06-17,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,504591
669377,8,2023-06-18,334,294,49,331,0,0,0,0.0,0.0,233652.0,2636564216.0,0,586984
751769,8,2023-06-19,334,294,49,331,0,0,0,0.0,0.0,0.0,0.0,0,669377
1381532,8,2023-11-27,334,294,49,331,0,0,0,0.0,0.0,106579.0,1202653423.0,0,751769
1564134,8,2024-02-06,334,294,49,331,0,0,0,0.0,0.0,96142.0,1084880749.0,0,1381532
1788605,8,2024-03-30,334,294,49,331,0,0,0,0.0,0.0,66485.0,750226713.0,0,1564134
