LoanAccountTransactionId;SourceId;TransactionDateId;ValueDateId;EntryDateID;LoanAccountId;TransactionTypeId;TransactionStatus;RectifyStatus;TransactionCurrencyId;TransactionAmount;TransactionAmountSEK;CounterpartClearingNumber;CounterPartBic;CounterPartIban;TransactionReference;ExchangeRateId;TransactionText;AccountServicerReference;CounterPartId;CounterPartAccountNumber;CounterPartBankName;TransactionDateTime;IsDirectDebit;GLAccount;EventName;InvoiceId
1432368;8;20230117;20230117;20230117;15;1870;NULL;NULL;49;-419,41;-4732,68535;NULL;NULL;NULL;00446003376-42440209;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432369;8;20230117;20230117;20230117;17;1870;NULL;NULL;49;-514,88;-5809,98315;NULL;NULL;NULL;00446003376-42440230;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432370;8;20230117;20230117;20230117;111;1870;NULL;NULL;49;-193,29;-2181,11335;NULL;NULL;NULL;00446003376-42440250;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432371;8;20230117;20230117;20230117;139;1769;NULL;NULL;49;-19,8;-223,42617;NULL;NULL;NULL;00446003376-42440302;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432372;8;20230117;20230117;20230117;139;1821;NULL;NULL;49;-30,25;-341,34554;NULL;NULL;NULL;00446003376-42440308;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432373;8;20230117;20230117;20230117;139;1870;NULL;NULL;49;-199,95;-2256,26579;NULL;NULL;NULL;00446003376-42440304;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432374;8;20230117;20230117;20230117;263;1821;NULL;NULL;49;-6,71;-75,71665;NULL;NULL;NULL;00446003376-42440479;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432375;8;20230117;20230117;20230117;263;1870;NULL;NULL;49;-393,29;-4437,94335;NULL;NULL;NULL;00446003376-42440475;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432376;8;20230117;20230117;20230117;271;1821;NULL;NULL;49;-2,26;-25,50218;NULL;NULL;NULL;00446003376-42440486;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432377;8;20230117;20230117;20230117;271;1870;NULL;NULL;49;-212,74;-2400,59007;NULL;NULL;NULL;00446003376-42440482;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432378;8;20230117;20230117;20230117;378;1821;NULL;NULL;49;-5909,78;-66686,84399;NULL;NULL;NULL;00446003376-42454956;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432379;8;20230117;20230117;20230117;378;1870;NULL;NULL;49;-90,22;-1018,05601;NULL;NULL;NULL;00446003376-42454952;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432380;8;20230117;20230117;20230117;384;1870;NULL;NULL;49;-135,67;-1530,92063;NULL;NULL;NULL;00446003376-42454959;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432381;8;20230117;20230117;20230117;399;1870;NULL;NULL;49;-74,71;-843,03885;NULL;NULL;NULL;00446003376-42455023;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432382;8;20230117;20230117;20230117;408;1821;NULL;NULL;49;-22,32;-251,86223;NULL;NULL;NULL;00446003376-42455086;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432383;8;20230117;20230117;20230117;408;1870;NULL;NULL;49;-17,68;-199,50377;NULL;NULL;NULL;00446003376-42455082;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432384;8;20230117;20230117;20230117;420;1870;NULL;NULL;49;-216,97;-2448,32203;NULL;NULL;NULL;00446003376-42455162;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432385;8;20230117;20230117;20230117;428;1870;NULL;NULL;49;-406,92;-4591,74632;NULL;NULL;NULL;00446003376-42455181;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432386;8;20230117;20230117;20230117;440;1870;NULL;NULL;49;-70,39;-794,29132;NULL;NULL;NULL;00446003376-42455215;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1432387;8;20230117;20230117;20230117;468;1870;NULL;NULL;49;-141,34;-1594,90176;NULL;NULL;NULL;00446003376-42455276;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434964;8;20230128;20230128;20230128;91;1870;NULL;NULL;49;-299,05;-3374,52506;NULL;NULL;NULL;00446003402-42547555;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434965;8;20230128;20230128;20230128;91;1870;NULL;NULL;49;-0,95;-10,71994;NULL;NULL;NULL;00446003402-42547559;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434966;8;20230128;20230128;20230128;334;1821;NULL;NULL;49;-17,41;-196,45705;NULL;NULL;NULL;00446003402-42547846;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434967;8;20230128;20230128;20230128;334;1870;NULL;NULL;49;-162,59;-1834,68995;NULL;NULL;NULL;00446003402-42547842;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434968;8;20230128;20230128;20230128;342;1821;NULL;NULL;49;-0,57;-6,43197;NULL;NULL;NULL;00446003402-42547857;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434969;8;20230128;20230128;20230128;342;1870;NULL;NULL;49;-516,43;-5827,47358;NULL;NULL;NULL;00446003402-42547853;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434970;8;20230128;20230128;20230128;391;1870;NULL;NULL;49;-313,17;-3533,85726;NULL;NULL;NULL;00446003402-42555700;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434971;8;20230128;20230128;20230128;404;1870;NULL;NULL;49;-715,68;-8075,84047;NULL;NULL;NULL;00446003402-42555766;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434972;8;20230128;20230128;20230128;415;1870;NULL;NULL;49;-72,13;-813,92574;NULL;NULL;NULL;00446003402-42555813;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434973;8;20230128;20230128;20230128;424;1870;NULL;NULL;49;-74,35;-838,97655;NULL;NULL;NULL;00446003402-42555859;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434974;8;20230128;20230128;20230128;465;1870;NULL;NULL;49;-469,07;-5293,05624;NULL;NULL;NULL;00446003402-42555982;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434975;8;20230128;20230128;20230128;496;1821;NULL;NULL;49;-0,88;-9,93005;NULL;NULL;NULL;00446003402-42556026;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1434976;8;20230128;20230128;20230128;496;1870;NULL;NULL;49;-219,12;-2472,58295;NULL;NULL;NULL;00446003402-42556022;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445846;8;20230114;20230114;20230114;8;1821;NULL;NULL;49;-210;-2342,109;NULL;NULL;NULL;00446003372-41707507;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445847;8;20230114;20230114;20230114;59;1821;NULL;NULL;49;-4787,78;-53397,63156;NULL;NULL;NULL;00446003372-41707793;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445848;8;20230114;20230114;20230114;65;1769;NULL;NULL;49;-25,29;-282,05684;NULL;NULL;NULL;00446003372-41707570;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445849;8;20230114;20230114;20230114;65;1870;NULL;NULL;49;-255,42;-2848,67372;NULL;NULL;NULL;00446003372-41707572;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445850;8;20230114;20230114;20230114;145;1769;NULL;NULL;49;-0,16;-1,78446;NULL;NULL;NULL;00446003372-41707628;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445851;8;20230114;20230114;20230114;145;1821;NULL;NULL;49;-2,44;-27,21308;NULL;NULL;NULL;00446003372-41707634;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445852;8;20230114;20230114;20230114;145;1870;NULL;NULL;49;-62,4;-695,94096;NULL;NULL;NULL;00446003372-41707630;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445853;8;20230114;20230114;20230114;152;1821;NULL;NULL;49;-221;-2464,7909;NULL;NULL;NULL;00446003372-41707637;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468882;8;20230202;20230202;20230202;86;1769;NULL;NULL;49;-26,27;-296,43462;NULL;NULL;NULL;00446003412-43167703;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468883;8;20230202;20230202;20230202;86;1870;NULL;NULL;49;-265,38;-2994,58773;NULL;NULL;NULL;00446003412-43167705;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468884;8;20230202;20230202;20230202;205;1821;NULL;NULL;49;-14,94;-168,5852;NULL;NULL;NULL;00446003412-43167917;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468885;8;20230202;20230202;20230202;205;1870;NULL;NULL;49;-385,06;-4345,0748;NULL;NULL;NULL;00446003412-43167913;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468886;8;20230202;20230202;20230202;257;1870;NULL;NULL;49;-353,67;-3990,86533;NULL;NULL;NULL;00446003412-43167977;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468887;8;20230202;20230202;20230202;275;1769;NULL;NULL;49;-27,21;-307,04172;NULL;NULL;NULL;00446003412-43168019;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468888;8;20230202;20230202;20230202;275;1870;NULL;NULL;49;-274,82;-3101,1101;NULL;NULL;NULL;00446003412-43168021;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468889;8;20230202;20230202;20230202;283;1870;NULL;NULL;49;-136,03;-1534,98292;NULL;NULL;NULL;00446003412-43168080;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468890;8;20230202;20230202;20230202;380;1870;NULL;NULL;49;-85,18;-961,1839;NULL;NULL;NULL;00446003412-43180509;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468891;8;20230202;20230202;20230202;382;1870;NULL;NULL;49;-49,78;-561,72499;NULL;NULL;NULL;00446003412-43180525;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468892;8;20230202;20230202;20230202;389;1870;NULL;NULL;49;-226,18;-2552,24905;NULL;NULL;NULL;00446003412-43180563;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468893;8;20230202;20230202;20230202;392;1821;NULL;NULL;49;-1,59;-17,9418;NULL;NULL;NULL;00446003412-43180586;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468894;8;20230202;20230202;20230202;392;1870;NULL;NULL;49;-193,41;-2182,46745;NULL;NULL;NULL;00446003412-43180582;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468895;8;20230202;20230202;20230202;412;1870;NULL;NULL;49;-430,35;-4856,13395;NULL;NULL;NULL;00446003412-43180687;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468896;8;20230202;20230202;20230202;414;1821;NULL;NULL;49;-3,47;-39,156;NULL;NULL;NULL;00446003412-43180695;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468897;8;20230202;20230202;20230202;414;1870;NULL;NULL;49;-221,53;-2499,77775;NULL;NULL;NULL;00446003412-43180691;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468898;8;20230202;20230202;20230202;433;1870;NULL;NULL;49;-110,19;-1243,40049;NULL;NULL;NULL;00446003412-43180767;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468899;8;20230202;20230202;20230202;466;1870;NULL;NULL;49;-38,92;-439,17912;NULL;NULL;NULL;00446003412-43180837;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468900;8;20230202;20230202;20230202;484;1870;NULL;NULL;49;-481,72;-5435,80074;NULL;NULL;NULL;00446003412-43180875;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1468901;8;20230202;20230202;20230202;492;1870;NULL;NULL;49;-257,34;-2903,86316;NULL;NULL;NULL;00446003412-43180901;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469394;8;20230203;20230203;20230203;64;1769;NULL;NULL;49;-43,36;-489,28074;NULL;NULL;NULL;00446003415-43184549;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469395;8;20230203;20230203;20230203;64;1870;NULL;NULL;49;-437,96;-4942,00633;NULL;NULL;NULL;00446003415-43184551;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469396;8;20230203;20230203;20230203;221;1769;NULL;NULL;49;-35,64;-402,16711;NULL;NULL;NULL;00446003415-43184693;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469397;8;20230203;20230203;20230203;221;1870;NULL;NULL;49;-360,02;-4062,51968;NULL;NULL;NULL;00446003415-43184695;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469398;8;20230203;20230203;20230203;361;1870;NULL;NULL;49;-119,29;-1346,08625;NULL;NULL;NULL;00446003415-43191523;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469399;8;20230203;20230203;20230203;365;1870;NULL;NULL;49;-65,12;-734,82385;NULL;NULL;NULL;00446003415-43191561;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469400;8;20230203;20230203;20230203;383;1821;NULL;NULL;49;-1,81;-20,42431;NULL;NULL;NULL;00446003415-43191585;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469401;8;20230203;20230203;20230203;383;1870;NULL;NULL;49;-78,19;-882,30769;NULL;NULL;NULL;00446003415-43191581;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1469402;8;20230203;20230203;20230203;387;1870;NULL;NULL;49;-245,37;-2768,79189;NULL;NULL;NULL;00446003415-43191592;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1445854;8;20230114;20230114;20230114;494;1950;NULL;NULL;49;3000;33458,7;NULL;NULL;NULL;00000000000-41706428;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1447176;8;20230119;20230119;20230119;394;1821;NULL;NULL;49;-0,66;-7,44754;NULL;NULL;NULL;00446003381-42481606;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1447177;8;20230119;20230119;20230119;394;1870;NULL;NULL;49;-149,34;-1685,17496;NULL;NULL;NULL;00446003381-42481602;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1447178;8;20230119;20230119;20230119;450;1870;NULL;NULL;49;-145,11;-1637,44301;NULL;NULL;NULL;00446003381-42481858;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448938;8;20230131;20230131;20230131;12;1870;NULL;NULL;49;-416,02;-4694,43208;NULL;NULL;NULL;00446003406-42569017;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448939;8;20230131;20230131;20230131;19;1870;NULL;NULL;49;-494,95;-5585,09004;NULL;NULL;NULL;00446003406-42569357;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448940;8;20230131;20230131;20230131;25;1870;NULL;NULL;49;-499,77;-5639,47965;NULL;NULL;NULL;00446003406-42569523;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448941;8;20230131;20230131;20230131;56;1769;NULL;NULL;49;-32,35;-365,04225;NULL;NULL;NULL;00446003406-42570074;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448942;8;20230131;20230131;20230131;56;1870;NULL;NULL;49;-340,5;-3842,25308;NULL;NULL;NULL;00446003406-42570076;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448943;8;20230131;20230131;20230131;101;1821;NULL;NULL;49;-37,71;-425,5253;NULL;NULL;NULL;00446003406-42569369;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448944;8;20230131;20230131;20230131;101;1870;NULL;NULL;49;-462,29;-5216,5497;NULL;NULL;NULL;00446003406-42569365;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448945;8;20230131;20230131;20230131;118;1870;NULL;NULL;49;-352,94;-3982,6279;NULL;NULL;NULL;00446003406-42569438;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448946;8;20230131;20230131;20230131;125;1870;NULL;NULL;49;-289,86;-3270,82372;NULL;NULL;NULL;00446003406-42569500;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448947;8;20230131;20230131;20230131;135;1870;NULL;NULL;49;-256,71;-2896,75415;NULL;NULL;NULL;00446003406-42569531;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448948;8;20230131;20230131;20230131;217;1870;NULL;NULL;49;-255,58;-2884,00306;NULL;NULL;NULL;00446003406-42569805;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448949;8;20230131;20230131;20230131;219;1870;NULL;NULL;49;-243,67;-2749,60883;NULL;NULL;NULL;00446003406-42569809;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448950;8;20230131;20230131;20230131;237;1769;NULL;NULL;49;-49,24;-555,63155;NULL;NULL;NULL;00446003406-42569847;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448951;8;20230131;20230131;20230131;237;1870;NULL;NULL;49;-497,33;-5611,94632;NULL;NULL;NULL;00446003406-42569849;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448952;8;20230131;20230131;20230131;244;1870;NULL;NULL;49;-386,76;-4364,25785;NULL;NULL;NULL;00446003406-42569857;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448953;8;20230131;20230131;20230131;287;1821;NULL;NULL;49;-39,75;-448,54496;NULL;NULL;NULL;00446003406-42570051;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448954;8;20230131;20230131;20230131;287;1870;NULL;NULL;49;-60,25;-679,87004;NULL;NULL;NULL;00446003406-42570047;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448955;8;20230131;20230131;20230131;351;1870;NULL;NULL;49;-128,83;-1453,73704;NULL;NULL;NULL;00446003406-42595804;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448956;8;20230131;20230131;20230131;357;1870;NULL;NULL;49;-266,33;-3005,30767;NULL;NULL;NULL;00446003406-42595832;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448957;8;20230131;20230131;20230131;370;1870;NULL;NULL;49;-99,18;-1119,162;NULL;NULL;NULL;00446003406-42595902;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448958;8;20230131;20230131;20230131;375;1870;NULL;NULL;49;-121,35;-1369,3316;NULL;NULL;NULL;00446003406-42595937;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448959;8;20230131;20230131;20230131;377;1870;NULL;NULL;49;-641,15;-7234,83277;NULL;NULL;NULL;00446003406-42595945;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448960;8;20230131;20230131;20230131;396;1870;NULL;NULL;49;-209,04;-2358,83872;NULL;NULL;NULL;00446003406-42596099;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448961;8;20230131;20230131;20230131;397;1870;NULL;NULL;49;-193,97;-2188,78658;NULL;NULL;NULL;00446003406-42596107;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448962;8;20230131;20230131;20230131;407;1870;NULL;NULL;49;-475,37;-5364,14639;NULL;NULL;NULL;00446003406-42596169;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448963;8;20230131;20230131;20230131;418;1870;NULL;NULL;49;-209,47;-2363,6909;NULL;NULL;NULL;00446003406-42596380;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448964;8;20230131;20230131;20230131;422;1870;NULL;NULL;49;-346,86;-3914,02027;NULL;NULL;NULL;00446003406-42596400;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448965;8;20230131;20230131;20230131;432;1870;NULL;NULL;49;-74,79;-843,94158;NULL;NULL;NULL;00446003406-42596466;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448966;8;20230131;20230131;20230131;437;1870;NULL;NULL;49;-380,33;-4291,70077;NULL;NULL;NULL;00446003406-42596494;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448967;8;20230131;20230131;20230131;457;1870;NULL;NULL;49;-682,9;-7705,94604;NULL;NULL;NULL;00446003406-42596551;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448968;8;20230131;20230131;20230131;463;1870;NULL;NULL;49;-360,06;-4062,97105;NULL;NULL;NULL;00446003406-42596567;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448969;8;20230131;20230131;20230131;470;1870;NULL;NULL;49;-806,44;-9099,98993;NULL;NULL;NULL;00446003406-42596612;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448970;8;20230131;20230131;20230131;480;1821;NULL;NULL;49;-400,47;-4518,96355;NULL;NULL;NULL;00446003406-42596658;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448971;8;20230131;20230131;20230131;480;1870;NULL;NULL;49;-400,47;-4518,96355;NULL;NULL;NULL;00446003406-42596654;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448972;8;20230131;20230131;20230131;486;1821;NULL;NULL;49;-0,38;-4,28798;NULL;NULL;NULL;00446003406-42596665;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448973;8;20230131;20230131;20230131;486;1870;NULL;NULL;49;-489,62;-5524,94552;NULL;NULL;NULL;00446003406-42596661;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448974;8;20230131;20230131;20230131;490;1870;NULL;NULL;49;-238,26;-2688,56158;NULL;NULL;NULL;00446003406-42596707;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1448975;8;20230131;20230131;20230131;498;1870;NULL;NULL;49;-55,51;-626,38317;NULL;NULL;NULL;00446003406-42596730;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1450307;8;20230113;20230113;20230113;71;1769;NULL;NULL;49;-32,89;-366,81888;NULL;NULL;NULL;00446003369-41701814;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1450308;8;20230113;20230113;20230113;71;1769;NULL;NULL;49;-5;-55,7645;NULL;NULL;NULL;00446003369-41701816;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1450309;8;20230113;20230113;20230113;71;1870;NULL;NULL;49;-332,2;-3704,99338;NULL;NULL;NULL;00446003369-41701818;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1450310;8;20230113;20230113;20230113;194;1870;NULL;NULL;49;-383,29;-4274,79504;NULL;NULL;NULL;00446003369-41701830;2883;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452263;8;20230121;20230121;20230121;229;1870;NULL;NULL;49;-71,87;-810,99186;NULL;NULL;NULL;00446003388-42496155;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452264;8;20230121;20230121;20230121;322;1870;NULL;NULL;49;-153,03;-1726,81347;NULL;NULL;NULL;00446003388-42496244;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452265;8;20230121;20230121;20230121;344;1870;NULL;NULL;49;-250,35;-2824,98695;NULL;NULL;NULL;00446003388-42496279;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452266;8;20230121;20230121;20230121;358;1821;NULL;NULL;49;-2,11;-23,80956;NULL;NULL;NULL;00446003388-42503977;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452267;8;20230121;20230121;20230121;358;1870;NULL;NULL;49;-567,89;-6408,15594;NULL;NULL;NULL;00446003388-42503973;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452268;8;20230121;20230121;20230121;393;1870;NULL;NULL;49;-317,47;-3582,3791;NULL;NULL;NULL;00446003388-42504052;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452269;8;20230121;20230121;20230121;413;1870;NULL;NULL;49;-51,53;-581,47225;NULL;NULL;NULL;00446003388-42504084;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452270;8;20230121;20230121;20230121;430;1870;NULL;NULL;49;-190;-2143,9885;NULL;NULL;NULL;00446003388-42504163;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452271;8;20230121;20230121;20230121;446;1870;NULL;NULL;49;-75,67;-853,87163;NULL;NULL;NULL;00446003388-42504187;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
1452272;8;20230121;20230121;20230121;476;1870;NULL;NULL;49;-143,91;-1623,90203;NULL;NULL;NULL;00446003388-42504250;2910;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
