LoanAccountTransactionId,SourceId,TransactionDateId,ValueDateId,EntryDateID,LoanAccountId,TransactionTypeId,TransactionCurrencyId,TransactionAmount,TransactionAmountSEK,TransactionReference,ExchangeRateId
1285473,8,20230505,20230528,20230528,440,1869,49,-8.0,-902732.0,00446003466-48109198,2910
1285474,8,20230505,20230528,20230528,440,1870,49,-7045.0,-79496837.0,00446003466-48109200,2910
1285475,8,20230505,20230528,20230528,442,1769,49,-5.0,-5642075.0,00446003466-48063360,2910
1285476,8,20230505,20230528,20230528,442,1870,49,-16516.0,-186369021.0,00446003466-48063362,2910
1285477,8,20230505,20230528,20230528,452,1821,49,-1056749.0,-1192451423.0,00446003466-48109362,2910
1285478,8,20230505,20230528,20230528,452,1870,49,-37453.0,-42262527.0,00446003466-48109358,2910
1285479,8,20230505,20230528,20230528,463,1769,49,-5.0,-5642075.0,00446003465-47987553,2910
1285480,8,20230505,20230528,20230528,463,1769,49,-5.0,-5642075.0,00446003465-47987559,2910
1285481,8,20230505,20230528,20230528,463,1769,49,-5.0,-5642075.0,00446003465-48006557,2910
1285482,8,20230505,20230528,20230528,463,1769,49,-5.0,-5642075.0,00446003465-48006559,2910
1285483,8,20230505,20230528,20230528,463,1821,49,-22347.0,-2521669.0,00446003466-48109544,2910
1285484,8,20230505,20230528,20230528,463,1870,49,-36594.0,-412932185.0,00446003465-47987555,2910
1285485,8,20230505,20230528,20230528,463,1870,49,-29675.0,-334857151.0,00446003465-48006553,2910
1285486,8,20230505,20230528,20230528,463,1870,49,-22709.0,-256251762.0,00446003466-48109540,2910
1285487,8,20230505,20230528,20230528,463,1870,49,-13838.0,-156150068.0,00446003465-48006561,2910
1285488,8,20230505,20230528,20230528,463,1870,49,-6919.0,-78075034.0,00446003465-47987561,2910
1285489,8,20230505,20230528,20230528,465,1870,49,-46225.0,-521609834.0,00446003466-48109336,2910
1285490,8,20230505,20230528,20230528,468,1870,49,-14329.0,-161690585.0,00446003465-48042500,2910
1285491,8,20230505,20230528,20230528,488,1821,49,-927.0,-10460407.0,00446003465-48042508,2910
1285492,8,20230505,20230528,20230528,488,1870,49,-4635.0,-52302035.0,00446003465-48042504,2910
1285493,8,20230505,20230528,20230528,490,1769,49,-228.0,-25727862.0,00446003466-48109607,2910
1285494,8,20230505,20230528,20230528,490,1870,49,-23999.0,-270808316.0,00446003466-48109609,2910
1285495,8,20230505,20230528,20230528,494,1769,49,-5.0,-5642075.0,00446003466-48110846,2910
1142740,8,20230421,20230328,20230328,449,1870,49,-512.0,-5777485.0,00446003452-45677208,2910
1142741,8,20230421,20230328,20230328,452,1870,49,-37489.0,-423031499.0,00446003452-45704103,2910
1142742,8,20230421,20230328,20230328,454,1870,49,-30203.0,-340815182.0,00446003452-45704093,2910
1142743,8,20230421,20230328,20230328,457,1821,49,-13879.0,-156612718.0,00446003452-45704121,2910
1142744,8,20230421,20230328,20230328,457,1870,49,-69397.0,-783086158.0,00446003452-45704115,2910
1142745,8,20230421,20230328,20230328,461,1870,49,-2415.0,-27251222.0,00446003452-45650423,2910
1142746,8,20230421,20230328,20230328,463,1870,49,-36594.0,-412932185.0,00446003451-45602559,2910
1142747,8,20230421,20230328,20230328,474,1769,49,-5.0,-5642075.0,00446003452-45704322,2910
1142748,8,20230421,20230328,20230328,474,1870,49,-12561.0,-141740208.0,00446003451-45602555,2910
1142749,8,20230421,20230328,20230328,474,1870,49,-12561.0,-141740208.0,00446003452-45704324,2910
1142750,8,20230421,20230328,20230328,478,1870,49,-5134.0,-57932826.0,00446003452-45704424,2910
1142751,8,20230421,20230328,20230328,480,1870,49,-40609.0,-458238047.0,00446003452-45704270,2910
1142752,8,20230421,20230328,20230328,496,1769,49,-5.0,-5642075.0,00446003451-45604812,2910
1142753,8,20230421,20230328,20230328,496,1870,49,-2216.0,-250056764.0,00446003451-45582126,2910
1142754,8,20230421,20230328,20230328,496,1870,49,-22159.0,-25004548.0,00446003451-45604814,2910
1295402,8,20230125,20230125,20230125,52,1821,49,-15000.0,-16926225.0,00446003393-42521402,2910
1295403,8,20230125,20230125,20230125,54,1769,49,-432.0,-4874753.0,00446003393-42521405,2910
1295404,8,20230125,20230125,20230125,54,1821,49,-1002.0,-113067183.0,00446003393-42521411,2910
1295405,8,20230125,20230125,20230125,54,1870,49,-4548.0,-51320314.0,00446003393-42521407,2910
1295406,8,20230125,20230125,20230125,141,1769,49,-5.0,-5642075.0,00446003393-42521319,2910
1295407,8,20230125,20230125,20230125,141,1870,49,-30274.0,-341616357.0,00446003393-42521315,2910
1295408,8,20230125,20230125,20230125,141,1870,49,-1226.0,-13834368.0,00446003393-42521321,2910
1295409,8,20230125,20230125,20230125,372,1870,49,-24087.0,-271801321.0,00446003393-42525714,2910
1398440,8,20230103,20230103,20230103,5,1769,49,-5499.0,-61329797.0,00446003348-41603675,2883
1398441,8,20230103,20230103,20230103,5,1769,49,-5.0,-557645.0,00446003348-41603677,2883
1398442,8,20230103,20230103,20230103,5,1870,49,-56501.0,-630150003.0,00446003348-41603679,2883
1398443,8,20230103,20230103,20230103,9,1870,49,-42543.0,-474477825.0,00446003348-41603822,2883
1398444,8,20230103,20230103,20230103,36,1870,49,-52725.0,-588036653.0,00446003348-41604540,2883
1398445,8,20230103,20230103,20230103,42,1769,49,-3378.0,-37674496.0,00446003348-41604583,2883
1398446,8,20230103,20230103,20230103,42,1821,49,-4.0,-44612.0,00446003348-41604589,2883
1398447,8,20230103,20230103,20230103,42,1870,49,-34118.0,-380514642.0,00446003348-41604585,2883
1398448,8,20230103,20230103,20230103,74,1821,49,-22.0,-245364.0,00446003348-41604148,2883
1398449,8,20230103,20230103,20230103,74,1870,49,-29978.0,-334341636.0,00446003348-41604144,2883
1398450,8,20230103,20230103,20230103,86,1769,49,-2627.0,-29298668.0,00446003348-41604189,2883
1398451,8,20230103,20230103,20230103,86,1870,49,-26531.0,-29589759.0,00446003348-41604191,2883
1398452,8,20230103,20230103,20230103,205,1821,49,-2153.0,-24012194.0,00446003348-41604488,2883
1398453,8,20230103,20230103,20230103,205,1870,49,-37847.0,-422103806.0,00446003348-41604484,2883
1398454,8,20230103,20230103,20230103,220,1769,49,-5.0,-557645.0,00446003348-41604565,2883
1398455,8,20230103,20230103,20230103,220,1870,49,-26989.0,-301005618.0,00446003348-41604567,2883
1398456,8,20230103,20230103,20230103,229,1870,49,-7183.0,-80111281.0,00446003348-41604575,2883
1398457,8,20230103,20230103,20230103,269,1821,49,-1832.0,-20432113.0,00446003348-41604674,2883
1398458,8,20230103,20230103,20230103,269,1870,49,-540.0,-6022566.0,00446003348-41604666,2883
1398459,8,20230103,20230103,20230103,269,1870,49,-3168.0,-35332387.0,00446003348-41604670,2883
1398460,8,20230103,20230103,20230103,275,1769,49,-2717.0,-30302429.0,00446003348-41604681,2883
1398461,8,20230103,20230103,20230103,275,1870,49,-2744.0,-306035576.0,00446003348-41604683,2883
1398462,8,20230103,20230103,20230103,334,1821,49,-1669.0,-1861419.0,00446003348-41604924,2883
1398463,8,20230103,20230103,20230103,334,1870,49,-16331.0,-18213801.0,00446003348-41604920,2883
1398464,8,20230103,20230103,20230103,342,1870,49,-51121.0,-570147401.0,00446003348-41604963,2883
1398465,8,20230103,20230103,20230103,346,1821,49,-59.0,-658021.0,00446003348-41605004,2883
1398466,8,20230103,20230103,20230103,346,1870,49,-27641.0,-308277309.0,00446003348-41605000,2883
1398467,8,20230103,20230103,20230103,463,1950,49,34000.0,3791986.0,00000000000-41599767,2883
1398468,8,20230103,20230103,20230103,474,1950,49,10000.0,111529.0,00000000000-41599758,2883
1398469,8,20230103,20230103,20230103,476,1950,49,6800.0,7583972.0,00000000000-41599821,2883
1398470,8,20230103,20230103,20230103,482,1950,49,1600.0,1784464.0,00000000000-41599962,2883
1398471,8,20230103,20230103,20230103,484,1950,49,40000.0,446116.0,00000000000-41599908,2883
1398472,8,20230103,20230103,20230103,486,1950,49,20400.0,22751916.0,00000000000-41599899,2883
1399525,8,20230105,20230105,20230105,283,1821,49,-13553.0,-151155254.0,00446003355-41660849,2883
1399526,8,20230105,20230105,20230105,287,1821,49,-481.0,-5364545.0,00446003355-41660860,2883
1285496,8,20230505,20230528,20230528,494,1870,49,-6811.0,-76856346.0,00446003465-48006651,2910
1285497,8,20230505,20230528,20230528,494,1870,49,-6811.0,-76856346.0,00446003466-48110848,2910
1285498,8,20230505,20230528,20230528,496,1769,49,-802.0,-9049888.0,00446003465-48008747,2910
1285499,8,20230505,20230528,20230528,496,1870,49,-8442.0,-95260794.0,00446003465-48008749,2910
1368911,8,20230418,20230310,20230310,2,1870,49,-75436.0,-851231139.0,00446003445-44661347,2910
1368912,8,20230418,20230310,20230310,98,1870,49,-54339.0,-613169427.0,00446003445-44661995,2910
1368913,8,20230418,20230310,20230310,125,1821,49,-587.0,-66237961.0,00446003445-44662153,2910
1368914,8,20230418,20230310,20230310,125,1870,49,-2935.0,-331189803.0,00446003445-44662147,2910
1368915,8,20230418,20230310,20230310,141,1769,49,-5.0,-5642075.0,00446003445-44662204,2910
1368916,8,20230418,20230310,20230310,141,1870,49,-41437.0,-467581324.0,00446003445-44662206,2910
1368917,8,20230418,20230310,20230310,141,1870,49,-39893.0,-450158596.0,00446003445-44656393,2910
1368918,8,20230418,20230310,20230310,221,1769,49,-3575.0,-40340836.0,00446003445-44662445,2910
1368919,8,20230418,20230310,20230310,221,1870,49,-36109.0,-407459372.0,00446003445-44662447,2910
1368920,8,20230418,20230310,20230310,223,1870,49,-44778.0,-505281669.0,00446003445-44662455,2910
1368921,8,20230418,20230310,20230310,237,1769,49,-4976.0,-5614993.0,00446003445-44662502,2910
1368922,8,20230418,20230310,20230310,237,1870,49,-50264.0,-567186516.0,00446003445-44662504,2910
1368923,8,20230418,20230310,20230310,334,1870,49,-15495.0,-174847904.0,00446003445-44662850,2910
1368924,8,20230418,20230310,20230310,346,1821,49,-5721.0,-64556622.0,00446003445-44662911,2910
1368925,8,20230418,20230310,20230310,346,1870,49,-28607.0,-322805679.0,00446003445-44662905,2910
1368926,8,20230418,20230310,20230310,351,1870,49,-2613.0,-29485484.0,00446003445-44679628,2910
1368927,8,20230418,20230310,20230310,392,1870,49,-18776.0,-2118712.0,00446003445-44666849,2910
1368928,8,20230418,20230310,20230310,393,1821,49,-6384.0,-72038014.0,00446003445-44669905,2910
1368929,8,20230418,20230310,20230310,393,1870,49,-31922.0,-360212636.0,00446003445-44669899,2910
1368930,8,20230418,20230310,20230310,404,1870,49,-72507.0,-818179864.0,00446003445-44679906,2910
1368931,8,20230418,20230310,20230310,430,1821,49,-1162015.0,-1311235156.0,00446003445-44679986,2910
1368932,8,20230418,20230310,20230310,430,1870,49,-19205.0,-216712101.0,00446003445-44679980,2910
1368933,8,20230418,20230310,20230310,476,1870,49,-1368.0,-154367172.0,00446003445-44680141,2910
1368934,8,20230418,20230310,20230310,480,1870,49,-40674.0,-458971517.0,00446003445-44680112,2910
1370322,8,20230503,20230501,20230501,12,1870,49,-41936.0,-473212114.0,00446003462-47186842,2910
1370323,8,20230503,20230501,20230501,188,1870,49,-65457.0,-738626607.0,00446003462-47187292,2910
1370324,8,20230503,20230501,20230501,223,1870,49,-44778.0,-505281669.0,00446003462-47187463,2910
1370325,8,20230503,20230501,20230501,269,1870,49,-59067.0,-666520888.0,00446003462-47187541,2910
1370326,8,20230503,20230501,20230501,344,1870,49,-25354.0,-286098339.0,00446003462-47187847,2910
1370327,8,20230503,20230501,20230501,357,1821,49,-2002056.0,-2259150021.0,00446003462-47193881,2910
1370328,8,20230503,20230501,20230501,357,1870,49,-26883.0,-303351804.0,00446003462-47193877,2910
1370329,8,20230503,20230501,20230501,392,1769,49,-5.0,-5642075.0,00446003462-47191986,2910
1370330,8,20230503,20230501,20230501,392,1870,49,-19487.0,-219894231.0,00446003462-47191988,2910
1370331,8,20230503,20230501,20230501,392,1870,49,-4075.0,-45982911.0,00446003462-47180711,2910
1370332,8,20230503,20230501,20230501,407,1769,49,-5.0,-5642075.0,00446003462-47204037,2910
1370333,8,20230503,20230501,20230501,407,1870,49,-48049.0,-542192123.0,00446003462-47183233,2910
1370334,8,20230503,20230501,20230501,407,1870,49,-47931.0,-540860594.0,00446003462-47204039,2910
1370335,8,20230503,20230501,20230501,415,1769,49,-5.0,-5642075.0,00446003462-47180137,2910
1370336,8,20230503,20230501,20230501,415,1769,49,-5.0,-5642075.0,00446003462-47189033,2910
1370337,8,20230503,20230501,20230501,415,1769,49,-5.0,-5642075.0,00446003462-47189035,2910
1370338,8,20230503,20230501,20230501,415,1870,49,-7265.0,-8197935.0,00446003462-47178239,2910
1370339,8,20230503,20230501,20230501,415,1870,49,-7265.0,-8197935.0,00446003462-47180139,2910
1370340,8,20230503,20230501,20230501,415,1870,49,-7211.0,-81370006.0,00446003462-47189037,2910
1370341,8,20230503,20230501,20230501,465,1870,49,-47113.0,-531630159.0,00446003462-47204240,2910
1370342,8,20230503,20230501,20230501,496,1821,49,-1358951.0,-1533460693.0,00446003462-47183826,2910
1370343,8,20230503,20230501,20230501,496,1870,49,-22018.0,-248454415.0,00446003462-47183822,2910
1372138,8,20230505,20230523,20230523,11,1870,49,-18498.0,-208734207.0,00446003464-47938046,2910
1372139,8,20230505,20230523,20230523,14,1769,49,-5.0,-5642075.0,00446003464-47938801,2910
1372140,8,20230505,20230523,20230523,14,1870,49,-55844.0,-630152073.0,00446003464-47922125,2910
1372141,8,20230505,20230523,20230523,14,1870,49,-55844.0,-630152073.0,00446003464-47938803,2910
1372142,8,20230505,20230523,20230523,15,1769,49,-4191.0,-47291873.0,00446003464-47918575,2910
1372143,8,20230505,20230523,20230523,15,1769,49,-4159.0,-4693078.0,00446003464-47918583,2910
1372144,8,20230505,20230523,20230523,15,1769,49,-4137.0,-46682529.0,00446003464-47922145,2910
1372145,8,20230505,20230523,20230523,15,1769,49,-5.0,-5642075.0,00446003464-47918577,2910
1372146,8,20230505,20230523,20230523,15,1769,49,-5.0,-5642075.0,00446003464-47918585,2910
1372147,8,20230505,20230523,20230523,15,1769,49,-5.0,-5642075.0,00446003464-47918587,2910
1372148,8,20230505,20230523,20230523,15,1769,49,-5.0,-5642075.0,00446003464-47922147,2910
1372149,8,20230505,20230523,20230523,15,1769,49,-5.0,-5642075.0,00446003464-47922149,2910
1372150,8,20230505,20230523,20230523,15,1821,49,-28226.0,-318506418.0,00446003464-47938883,2910
1372151,8,20230505,20230523,20230523,15,1870,49,-42337.0,-477737059.0,00446003464-47918579,2910
1372152,8,20230505,20230523,20230523,15,1870,49,-37765.0,-426145925.0,00446003464-47922141,2910
1372153,8,20230505,20230523,20230523,15,1870,49,-28088.0,-316949205.0,00446003464-47938879,2910
1372154,8,20230505,20230523,20230523,15,1870,49,-13703.0,-154626707.0,00446003464-47922151,2910
1372155,8,20230505,20230523,20230523,15,1870,49,-4247.0,-47923785.0,00446003464-47918589,2910
1372156,8,20230505,20230523,20230523,22,1769,49,-5.0,-5642075.0,00446003464-47939124,2910
1372157,8,20230505,20230523,20230523,22,1870,49,-74465.0,-84027423.0,00446003464-47939126,2910
1372158,8,20230505,20230523,20230523,22,1870,49,-14913.0,-168280529.0,00446003464-47922203,2910
1372159,8,20230505,20230523,20230523,24,1769,49,-3776.0,-4260895.0,00446003464-47939152,2910
1372160,8,20230505,20230523,20230523,24,1870,49,-39747.0,-44851111.0,00446003464-47939154,2910
1372161,8,20230505,20230523,20230523,42,1769,49,-3487.0,-39347831.0,00446003464-47922377,2910
1372162,8,20230505,20230523,20230523,42,1769,49,-3475.0,-39212421.0,00446003464-47939857,2910
1372163,8,20230505,20230523,20230523,42,1769,49,-5.0,-5642075.0,00446003464-47922379,2910
1372164,8,20230505,20230523,20230523,42,1769,49,-5.0,-5642075.0,00446003464-47939859,2910
1372165,8,20230505,20230523,20230523,42,1769,49,-5.0,-5642075.0,00446003464-47939861,2910
1372166,8,20230505,20230523,20230523,42,1870,49,-24244.0,-273572933.0,00446003464-47922381,2910
1372167,8,20230505,20230523,20230523,42,1870,49,-16213.0,-182949924.0,00446003464-47939863,2910
1372168,8,20230505,20230523,20230523,42,1870,49,-12538.0,-141480673.0,00446003464-47918655,2910
1372169,8,20230505,20230523,20230523,42,1870,49,-10975.0,-123843546.0,00446003464-47939853,2910
1372170,8,20230505,20230523,20230523,42,1870,49,-3134.0,-35364526.0,00446003464-47922373,2910
1372171,8,20230505,20230523,20230523,50,1870,49,-45308.0,-511262268.0,00446003464-47940249,2910
1372172,8,20230505,20230523,20230523,52,1769,49,-4004.0,-45181737.0,00446003464-47940259,2910
1372173,8,20230505,20230523,20230523,52,1821,49,-855887.0,-9657957291.0,00446003464-47940265,2910
1372174,8,20230505,20230523,20230523,52,1870,49,-42151.0,-475638207.0,00446003464-47940261,2910
1372175,8,20230505,20230523,20230523,74,1821,49,-9094.0,-10261806.0,00446003464-47938876,2910
1372176,8,20230505,20230523,20230523,74,1870,49,-45469.0,-513079016.0,00446003464-47938872,2910
1372177,8,20230505,20230523,20230523,95,1870,49,-25449.0,-287170333.0,00446003464-47938963,2910
1372178,8,20230505,20230523,20230523,112,1769,49,-6313.0,-71236839.0,00446003464-47939027,2910
1372179,8,20230505,20230523,20230523,112,1869,49,-8.0,-902732.0,00446003464-47939029,2910
1372180,8,20230505,20230523,20230523,112,1870,49,-63772.0,-719612814.0,00446003464-47939031,2910
1372181,8,20230505,20230523,20230523,121,1769,49,-5.0,-5642075.0,00446003464-47939068,2910
1372182,8,20230505,20230523,20230523,121,1870,49,-30947.0,-34921059.0,00446003464-47939070,2910
1372183,8,20230505,20230523,20230523,121,1870,49,-6318.0,-7129326.0,00446003464-47922195,2910
1372184,8,20230505,20230523,20230523,141,1821,49,-2668978.0,-301171481.0,00446003464-47939280,2910
1372185,8,20230505,20230523,20230523,141,1870,49,-4117.0,-464568456.0,00446003464-47939276,2910
1372186,8,20230505,20230523,20230523,183,1769,49,-3533.0,-39866902.0,00446003464-47939455,2910
1372187,8,20230505,20230523,20230523,183,1870,49,-27839.0,-314139452.0,00446003464-47939457,2910
1372188,8,20230505,20230523,20230523,219,1769,49,-5.0,-5642075.0,00446003464-47918649,2910
1372189,8,20230505,20230523,20230523,219,1870,49,-24687.0,-278571811.0,00446003464-47918651,2910
1372190,8,20230505,20230523,20230523,221,1769,49,-3575.0,-40340836.0,00446003464-47922367,2910
1372191,8,20230505,20230523,20230523,221,1870,49,-36109.0,-407459372.0,00446003464-47922369,2910
1372192,8,20230505,20230523,20230523,237,1769,49,-4939.0,-55732417.0,00446003464-47939891,2910
1372193,8,20230505,20230523,20230523,237,1870,49,-49885.0,-562909823.0,00446003464-47939893,2910
1372194,8,20230505,20230523,20230523,248,1870,49,-5139.0,-57989247.0,00446003464-47939948,2910
1372195,8,20230505,20230523,20230523,269,1870,49,-58854.0,-664117364.0,00446003464-47940030,2910
1372196,8,20230505,20230523,20230523,322,1870,49,-15237.0,-171936594.0,00446003464-47940632,2910
1372197,8,20230505,20230523,20230523,326,1769,49,-2673.0,-30162533.0,00446003464-47940656,2910
1372198,8,20230505,20230523,20230523,326,1821,49,-134552.0,-1518304951.0,00446003464-47940662,2910
1372199,8,20230505,20230523,20230523,326,1870,49,-26997.0,-304638198.0,00446003464-47940658,2910
1372200,8,20230505,20230523,20230523,341,1870,49,-18758.0,-211668086.0,00446003464-47940689,2910
1372201,8,20230505,20230523,20230523,377,1870,49,-64728.0,-730400461.0,00446003464-47973373,2910
1372202,8,20230505,20230523,20230523,380,1870,49,-8364.0,-94380631.0,00446003464-47976153,2910
1372203,8,20230505,20230523,20230523,391,1769,49,-5.0,-5642075.0,00446003464-47972874,2910
1372204,8,20230505,20230523,20230523,391,1870,49,-25297.0,-285455143.0,00446003464-47928635,2910
1372205,8,20230505,20230523,20230523,391,1870,49,-18873.0,-212965763.0,00446003464-47972876,2910
1372206,8,20230505,20230523,20230523,391,1870,49,-6324.0,-71360965.0,00446003464-47972870,2910
1372207,8,20230505,20230523,20230523,392,1769,49,-5.0,-5642075.0,00446003464-47949289,2910
1372208,8,20230505,20230523,20230523,392,1870,49,-19459.0,-219578275.0,00446003464-47949291,2910
1372209,8,20230505,20230523,20230523,393,1769,49,-3012.0,-3398786.0,00446003464-47955425,2910
1372210,8,20230505,20230523,20230523,393,1870,49,-3171.0,-357820397.0,00446003464-47955427,2910
1372211,8,20230505,20230523,20230523,400,1870,49,-27764.0,-313293141.0,00446003464-47951930,2910
1372212,8,20230505,20230523,20230523,422,1870,49,-34831.0,-393038229.0,00446003464-47976793,2910
1372213,8,20230505,20230523,20230523,432,1821,49,-176743.0,-1994394523.0,00446003464-47976892,2910
1372214,8,20230505,20230523,20230523,432,1869,49,-8.0,-902732.0,00446003464-47976886,2910
1372215,8,20230505,20230523,20230523,432,1870,49,-7502.0,-84653693.0,00446003464-47976888,2910
1372216,8,20230505,20230523,20230523,446,1821,49,-502773.0,-5673365948.0,00446003464-47948864,2910
1372217,8,20230505,20230523,20230523,446,1870,49,-7628.0,-86075496.0,00446003464-47948860,2910
1372218,8,20230505,20230523,20230523,448,1870,49,-24883.0,-280783504.0,00446003464-47968781,2910
1372219,8,20230505,20230523,20230523,450,1769,49,-1394.0,-15730105.0,00446003464-47976951,2910
1372220,8,20230505,20230523,20230523,450,1821,49,-997906.0,-1126052099.0,00446003464-47976957,2910
1372221,8,20230505,20230523,20230523,450,1870,49,-14669.0,-165527196.0,00446003464-47976953,2910
1372222,8,20230505,20230523,20230523,454,1870,49,-30936.0,-349086464.0,00446003464-47977019,2910
1372223,8,20230505,20230523,20230523,457,1769,49,-5.0,-5642075.0,00446003464-47977041,2910
1372224,8,20230505,20230523,20230523,457,1870,49,-52439.0,-591729542.0,00446003464-47977043,2910
1372225,8,20230505,20230523,20230523,457,1870,49,-11062.0,-124825267.0,00446003464-47929489,2910
1372226,8,20230505,20230523,20230523,457,1870,49,-2765.0,-31200675.0,00446003464-47977037,2910
1372227,8,20230505,20230523,20230523,466,1870,49,-3118.0,-3518398.0,00446003464-47968371,2910
1372228,8,20230505,20230523,20230523,472,1821,49,-2903.0,-32757887.0,00446003464-47977340,2910
1372229,8,20230505,20230523,20230523,472,1870,49,-14517.0,-163812006.0,00446003464-47977336,2910
1372230,8,20230505,20230523,20230523,482,1769,49,-5.0,-5642075.0,00446003464-47977134,2910
1372231,8,20230505,20230523,20230523,482,1870,49,-7667.0,-86515578.0,00446003464-47929501,2910
1372232,8,20230505,20230523,20230523,482,1870,49,-7664.0,-86481726.0,00446003464-47977136,2910
1247547,8,20230503,20230428,20230428,451,1821,49,-3903.0,-44042037.0,00446003461-46992156,2910
1247548,8,20230503,20230428,20230428,451,1870,49,-19516.0,-220221471.0,00446003461-46992152,2910
1247549,8,20230503,20230428,20230428,457,1870,49,-55308.0,-624103768.0,00446003460-46973207,2910
1247550,8,20230503,20230428,20230428,468,1870,49,-14329.0,-161690585.0,00446003461-46992254,2910
1247551,8,20230503,20230428,20230428,474,1870,49,-12457.0,-140566657.0,00446003460-46973302,2910
1247552,8,20230503,20230428,20230428,484,1870,49,-47962.0,-541210402.0,00446003460-46973347,2910
1247553,8,20230503,20230428,20230428,488,1870,49,-4648.0,-52448729.0,00446003460-46973219,2910
1247554,8,20230503,20230428,20230428,490,1769,49,-5.0,-5642075.0,00446003460-46973369,2910
1247555,8,20230503,20230428,20230428,490,1769,49,-5.0,-5642075.0,00446003460-46973371,2910
1247556,8,20230503,20230428,20230428,490,1870,49,-23999.0,-270808316.0,00446003460-46973373,2910
1247557,8,20230503,20230428,20230428,490,1870,49,-5872.0,-66260529.0,00446003460-46925549,2910
1247558,8,20230503,20230428,20230428,498,1870,49,-5482.0,-6185971.0,00446003460-46973479,2910
1331351,8,20230210,20230210,20230210,162,1870,49,-47317.0,-533932126.0,00446003429-43255828,2910
1331352,8,20230210,20230210,20230210,461,1821,49,-2132.0,-24057808.0,00446003429-43257692,2910
1331353,8,20230210,20230210,20230210,461,1870,49,-42868.0,-483728942.0,00446003429-43257688,2910
1331354,8,20230210,20230210,20230210,470,1821,49,-1742362.0,-1966107416.0,00446003429-43257699,2910
1432367,8,20230117,20230117,20230117,15,1769,49,-4152.0,-46851791.0,00446003376-42440207,2910
1432368,8,20230117,20230117,20230117,15,1870,49,-41941.0,-473268535.0,00446003376-42440209,2910
1432369,8,20230117,20230117,20230117,17,1870,49,-51488.0,-580998315.0,00446003376-42440230,2910
1432370,8,20230117,20230117,20230117,111,1870,49,-19329.0,-218111335.0,00446003376-42440250,2910
1432371,8,20230117,20230117,20230117,139,1769,49,-198.0,-22342617.0,00446003376-42440302,2910
1432372,8,20230117,20230117,20230117,139,1821,49,-3025.0,-34134554.0,00446003376-42440308,2910
1432373,8,20230117,20230117,20230117,139,1870,49,-19995.0,-225626579.0,00446003376-42440304,2910
1432374,8,20230117,20230117,20230117,263,1821,49,-671.0,-7571665.0,00446003376-42440479,2910
1432375,8,20230117,20230117,20230117,263,1870,49,-39329.0,-443794335.0,00446003376-42440475,2910
1432376,8,20230117,20230117,20230117,271,1821,49,-226.0,-2550218.0,00446003376-42440486,2910
1432377,8,20230117,20230117,20230117,271,1870,49,-21274.0,-240059007.0,00446003376-42440482,2910
1432378,8,20230117,20230117,20230117,378,1821,49,-590978.0,-6668684399.0,00446003376-42454956,2910
1432379,8,20230117,20230117,20230117,378,1870,49,-9022.0,-101805601.0,00446003376-42454952,2910
1432380,8,20230117,20230117,20230117,384,1870,49,-13567.0,-153092063.0,00446003376-42454959,2910
1432381,8,20230117,20230117,20230117,399,1870,49,-7471.0,-84303885.0,00446003376-42455023,2910
1432382,8,20230117,20230117,20230117,408,1821,49,-2232.0,-25186223.0,00446003376-42455086,2910
1432383,8,20230117,20230117,20230117,408,1870,49,-1768.0,-19950377.0,00446003376-42455082,2910
1432384,8,20230117,20230117,20230117,420,1870,49,-21697.0,-244832203.0,00446003376-42455162,2910
1432385,8,20230117,20230117,20230117,428,1870,49,-40692.0,-459174632.0,00446003376-42455181,2910
1432386,8,20230117,20230117,20230117,440,1870,49,-7039.0,-79429132.0,00446003376-42455215,2910
1432387,8,20230117,20230117,20230117,468,1870,49,-14134.0,-159490176.0,00446003376-42455276,2910
1434964,8,20230128,20230128,20230128,91,1870,49,-29905.0,-337452506.0,00446003402-42547555,2910
1434965,8,20230128,20230128,20230128,91,1870,49,-95.0,-1071994.0,00446003402-42547559,2910
1434966,8,20230128,20230128,20230128,334,1821,49,-1741.0,-19645705.0,00446003402-42547846,2910
1434967,8,20230128,20230128,20230128,334,1870,49,-16259.0,-183468995.0,00446003402-42547842,2910
1434968,8,20230128,20230128,20230128,342,1821,49,-57.0,-643197.0,00446003402-42547857,2910
1434969,8,20230128,20230128,20230128,342,1870,49,-51643.0,-582747358.0,00446003402-42547853,2910
1434970,8,20230128,20230128,20230128,391,1870,49,-31317.0,-353385726.0,00446003402-42555700,2910
1434971,8,20230128,20230128,20230128,404,1870,49,-71568.0,-807584047.0,00446003402-42555766,2910
1434972,8,20230128,20230128,20230128,415,1870,49,-7213.0,-81392574.0,00446003402-42555813,2910
1434973,8,20230128,20230128,20230128,424,1870,49,-7435.0,-83897655.0,00446003402-42555859,2910
1434974,8,20230128,20230128,20230128,465,1870,49,-46907.0,-529305624.0,00446003402-42555982,2910
1434975,8,20230128,20230128,20230128,496,1821,49,-88.0,-993005.0,00446003402-42556026,2910
1434976,8,20230128,20230128,20230128,496,1870,49,-21912.0,-247258295.0,00446003402-42556022,2910
1445846,8,20230114,20230114,20230114,8,1821,49,-210.0,-2342109.0,00446003372-41707507,2883
1445847,8,20230114,20230114,20230114,59,1821,49,-478778.0,-5339763156.0,00446003372-41707793,2883
1445848,8,20230114,20230114,20230114,65,1769,49,-2529.0,-28205684.0,00446003372-41707570,2883
