night_id,resident_id,resident_profile,date,period,datetime,hour,alarm_type,triggered_by,alarm_duration_s,silenced_within_30s,response_min,awoke_resident
27,3,restless_1,2026-01-27,Baseline,2026-01-28 01:54:00,1,false_positive,blanket_adjustment,11,1,1.9,0
27,4,restless_2,2026-01-27,Baseline,2026-01-28 03:08:00,3,false_positive,blanket_adjustment,15,1,2.5,1
27,2,night_waker,2026-01-27,Baseline,2026-01-28 02:49:00,2,false_positive,blanket_adjustment,13,1,2.9,1
27,4,restless_2,2026-01-27,Baseline,2026-01-27 22:52:00,22,false_positive,scratching,7,1,2.2,0
27,3,restless_1,2026-01-27,Baseline,2026-01-28 02:48:00,2,false_positive,turning_in_bed,21,1,3.7,1
27,4,restless_2,2026-01-27,Baseline,2026-01-28 03:58:00,3,false_positive,blanket_adjustment,16,1,3.0,1
27,1,still,2026-01-27,Baseline,2026-01-28 02:27:00,2,false_positive,turning_in_bed,22,1,3.6,1
28,4,restless_2,2026-01-28,Baseline,2026-01-29 02:40:00,2,actual,actual_bed_exit,543,0,5.3,0
28,4,restless_2,2026-01-28,Baseline,2026-01-29 01:50:00,1,actual,actual_bed_exit,254,0,4.0,0
28,4,restless_2,2026-01-28,Baseline,2026-01-29 01:14:00,1,false_positive,turning_in_bed,6,1,3.3,0
28,3,restless_1,2026-01-28,Baseline,2026-01-29 00:28:00,0,false_positive,scratching,18,1,2.1,0
28,2,night_waker,2026-01-28,Baseline,2026-01-29 00:03:00,0,false_positive,drinking_water,16,1,3.5,1
28,3,restless_1,2026-01-28,Baseline,2026-01-29 02:48:00,2,false_positive,turning_in_bed,14,1,3.2,0
28,3,restless_1,2026-01-28,Baseline,2026-01-28 23:08:00,23,false_positive,turning_in_bed,19,1,3.7,1
28,2,night_waker,2026-01-28,Baseline,2026-01-29 03:36:00,3,false_positive,drinking_water,10,1,3.5,0
28,3,restless_1,2026-01-28,Baseline,2026-01-29 02:57:00,2,false_positive,turning_in_bed,27,1,3.7,1
28,3,restless_1,2026-01-28,Baseline,2026-01-29 02:21:00,2,false_positive,scratching,23,1,2.1,1
28,3,restless_1,2026-01-28,Baseline,2026-01-29 02:56:00,2,false_positive,drinking_water,11,1,1.8,1
28,2,night_waker,2026-01-28,Baseline,2026-01-29 04:16:00,4,false_positive,drinking_water,19,1,1.5,1
28,3,restless_1,2026-01-28,Baseline,2026-01-29 01:37:00,1,false_positive,staff_passing,18,1,3.2,1
28,4,restless_2,2026-01-28,Baseline,2026-01-29 00:20:00,0,false_positive,drinking_water,22,1,1.8,1
28,4,restless_2,2026-01-28,Baseline,2026-01-29 00:03:00,0,false_positive,blanket_adjustment,16,1,4.4,1
28,2,night_waker,2026-01-28,Baseline,2026-01-29 03:07:00,3,false_positive,blanket_adjustment,5,1,1.9,0
28,3,restless_1,2026-01-28,Baseline,2026-01-29 03:55:00,3,false_positive,turning_in_bed,26,1,3.7,1
29,2,night_waker,2026-01-29,After,2026-01-30 02:07:00,2,actual,actual_bed_exit,239,0,5.9,0
29,4,restless_2,2026-01-29,After,2026-01-29 23:42:00,23,actual,actual_bed_exit,568,0,7.0,1
29,3,restless_1,2026-01-29,After,2026-01-29 22:15:00,22,false_positive,residual_misdetection,15,1,1.5,0
30,2,night_waker,2026-01-30,After,2026-01-31 00:13:00,0,actual,actual_bed_exit,559,0,6.5,1
30,2,night_waker,2026-01-30,After,2026-01-30 23:57:00,23,actual,actual_bed_exit,390,0,6.1,1
30,3,restless_1,2026-01-30,After,2026-01-31 02:28:00,2,actual,actual_bed_exit,483,0,5.2,1
30,3,restless_1,2026-01-30,After,2026-01-30 23:23:00,23,false_positive,residual_misdetection,14,1,2.3,0
31,4,restless_2,2026-01-31,After,2026-02-01 01:13:00,1,actual,actual_bed_exit,145,0,5.3,1
31,2,night_waker,2026-01-31,After,2026-02-01 02:22:00,2,actual,actual_bed_exit,564,0,6.2,0
31,4,restless_2,2026-01-31,After,2026-02-01 02:53:00,2,actual,actual_bed_exit,252,0,3.8,1
31,4,restless_2,2026-01-31,After,2026-02-01 00:21:00,0,false_positive,residual_misdetection,19,1,2.6,1
31,1,still,2026-01-31,After,2026-01-31 22:58:00,22,false_positive,residual_misdetection,22,1,3.9,0
32,4,restless_2,2026-02-01,After,2026-02-02 00:25:00,0,actual,actual_bed_exit,475,0,3.5,1
32,2,night_waker,2026-02-01,After,2026-02-02 03:25:00,3,actual,actual_bed_exit,160,0,6.0,1
32,3,restless_1,2026-02-01,After,2026-02-02 04:06:00,4,actual,actual_bed_exit,360,0,7.9,1
32,4,restless_2,2026-02-01,After,2026-02-02 01:08:00,1,actual,actual_bed_exit,598,0,3.2,1
32,3,restless_1,2026-02-01,After,2026-02-02 01:30:00,1,false_positive,staff_passing,24,1,1.4,0
33,2,night_waker,2026-02-02,After,2026-02-03 03:57:00,3,actual,actual_bed_exit,230,0,5.3,1
33,2,night_waker,2026-02-02,After,2026-02-02 23:36:00,23,actual,actual_bed_exit,374,0,7.9,0
33,2,night_waker,2026-02-02,After,2026-02-02 23:22:00,23,actual,actual_bed_exit,503,0,4.6,1
33,2,night_waker,2026-02-02,After,2026-02-03 00:38:00,0,actual,actual_bed_exit,295,0,4.8,1
33,4,restless_2,2026-02-02,After,2026-02-03 04:17:00,4,false_positive,residual_misdetection,13,1,4.0,0
34,4,restless_2,2026-02-03,After,2026-02-03 23:04:00,23,false_positive,residual_misdetection,16,1,3.7,0
35,2,night_waker,2026-02-04,After,2026-02-05 04:30:00,4,actual,actual_bed_exit,267,0,7.1,0
36,4,restless_2,2026-02-05,After,2026-02-06 03:14:00,3,actual,actual_bed_exit,141,0,3.6,1
36,4,restless_2,2026-02-05,After,2026-02-06 03:25:00,3,actual,actual_bed_exit,213,0,5.4,1
36,2,night_waker,2026-02-05,After,2026-02-06 01:18:00,1,actual,actual_bed_exit,435,0,3.6,1
36,3,restless_1,2026-02-05,After,2026-02-05 22:31:00,22,false_positive,residual_misdetection,8,1,1.7,1
37,2,night_waker,2026-02-06,After,2026-02-07 02:38:00,2,actual,actual_bed_exit,567,0,6.7,1
37,4,restless_2,2026-02-06,After,2026-02-06 23:52:00,23,actual,actual_bed_exit,253,0,4.1,0
37,4,restless_2,2026-02-06,After,2026-02-07 02:07:00,2,false_positive,residual_misdetection,18,1,2.3,0
38,2,night_waker,2026-02-07,After,2026-02-08 02:51:00,2,actual,actual_bed_exit,442,0,4.1,1
38,2,night_waker,2026-02-07,After,2026-02-08 04:21:00,4,actual,actual_bed_exit,480,0,6.1,1
38,2,night_waker,2026-02-07,After,2026-02-07 23:16:00,23,actual,actual_bed_exit,192,0,5.3,1
38,4,restless_2,2026-02-07,After,2026-02-07 22:44:00,22,false_positive,residual_misdetection,28,1,3.1,1
38,1,still,2026-02-07,After,2026-02-08 02:27:00,2,false_positive,residual_misdetection,24,1,1.5,0
39,2,night_waker,2026-02-08,After,2026-02-09 00:20:00,0,actual,actual_bed_exit,141,0,6.2,1
39,2,night_waker,2026-02-08,After,2026-02-09 02:43:00,2,actual,actual_bed_exit,360,0,3.3,0
39,2,night_waker,2026-02-08,After,2026-02-09 02:53:00,2,actual,actual_bed_exit,598,0,7.0,1
39,2,night_waker,2026-02-08,After,2026-02-09 00:11:00,0,actual,actual_bed_exit,467,0,3.6,1
39,3,restless_1,2026-02-08,After,2026-02-08 23:39:00,23,false_positive,residual_misdetection,9,1,1.2,0
39,3,restless_1,2026-02-08,After,2026-02-09 01:20:00,1,false_positive,residual_misdetection,19,1,4.3,0
41,4,restless_2,2026-02-10,After,2026-02-10 22:39:00,22,actual,actual_bed_exit,567,0,4.3,1
41,2,night_waker,2026-02-10,After,2026-02-11 02:01:00,2,actual,actual_bed_exit,417,0,6.0,1
41,4,restless_2,2026-02-10,After,2026-02-11 01:35:00,1,actual,actual_bed_exit,582,0,3.1,1
41,4,restless_2,2026-02-10,After,2026-02-11 01:57:00,1,false_positive,residual_misdetection,11,1,1.5,0
42,4,restless_2,2026-02-11,After,2026-02-12 02:23:00,2,actual,actual_bed_exit,298,0,7.6,0
42,3,restless_1,2026-02-11,After,2026-02-11 22:23:00,22,false_positive,residual_misdetection,13,1,2.6,1
42,1,still,2026-02-11,After,2026-02-11 22:08:00,22,false_positive,residual_misdetection,23,1,3.6,0
42,4,restless_2,2026-02-11,After,2026-02-12 03:15:00,3,false_positive,staff_passing,24,1,2.6,1
43,2,night_waker,2026-02-12,After,2026-02-13 00:47:00,0,actual,actual_bed_exit,250,0,4.0,0
43,2,night_waker,2026-02-12,After,2026-02-13 01:48:00,1,actual,actual_bed_exit,514,0,3.9,1
43,3,restless_1,2026-02-12,After,2026-02-12 23:57:00,23,actual,actual_bed_exit,263,0,6.0,1
43,3,restless_1,2026-02-12,After,2026-02-12 22:48:00,22,false_positive,residual_misdetection,6,1,1.8,0
43,4,restless_2,2026-02-12,After,2026-02-13 00:39:00,0,false_positive,residual_misdetection,21,1,4.1,0
44,2,night_waker,2026-02-13,After,2026-02-14 03:44:00,3,actual,actual_bed_exit,156,0,4.8,0
44,4,restless_2,2026-02-13,After,2026-02-14 00:01:00,0,false_positive,residual_misdetection,23,1,1.1,0
44,2,night_waker,2026-02-13,After,2026-02-14 00:58:00,0,false_positive,residual_misdetection,23,1,3.0,0
45,2,night_waker,2026-02-14,After,2026-02-15 00:30:00,0,actual,actual_bed_exit,145,0,6.5,1
45,3,restless_1,2026-02-14,After,2026-02-15 00:00:00,0,actual,actual_bed_exit,186,0,6.4,1
45,4,restless_2,2026-02-14,After,2026-02-15 01:15:00,1,false_positive,residual_misdetection,14,1,3.8,0
45,3,restless_1,2026-02-14,After,2026-02-14 23:13:00,23,false_positive,residual_misdetection,27,1,3.0,0
46,2,night_waker,2026-02-15,After,2026-02-16 03:55:00,3,actual,actual_bed_exit,567,0,3.6,1
46,1,still,2026-02-15,After,2026-02-16 01:04:00,1,false_positive,residual_misdetection,12,1,1.9,0
46,4,restless_2,2026-02-15,After,2026-02-16 01:13:00,1,false_positive,residual_misdetection,6,1,2.5,0
47,2,night_waker,2026-02-16,After,2026-02-17 02:47:00,2,actual,actual_bed_exit,142,0,4.6,1
47,4,restless_2,2026-02-16,After,2026-02-17 04:34:00,4,actual,actual_bed_exit,290,0,5.1,1
47,2,night_waker,2026-02-16,After,2026-02-17 02:46:00,2,actual,actual_bed_exit,258,0,5.8,0
47,2,night_waker,2026-02-16,After,2026-02-17 03:31:00,3,false_positive,residual_misdetection,26,1,2.9,0
48,4,restless_2,2026-02-17,After,2026-02-18 04:41:00,4,actual,actual_bed_exit,271,0,4.4,0
48,2,night_waker,2026-02-17,After,2026-02-18 01:52:00,1,actual,actual_bed_exit,325,0,6.7,1
48,4,restless_2,2026-02-17,After,2026-02-17 23:05:00,23,actual,actual_bed_exit,572,0,4.2,0
48,3,restless_1,2026-02-17,After,2026-02-18 02:14:00,2,false_positive,residual_misdetection,17,1,2.8,0
48,1,still,2026-02-17,After,2026-02-18 00:02:00,0,false_positive,residual_misdetection,25,1,3.5,0
49,4,restless_2,2026-02-18,After,2026-02-19 04:34:00,4,actual,actual_bed_exit,574,0,5.0,1
49,1,still,2026-02-18,After,2026-02-18 23:59:00,23,false_positive,staff_passing,9,1,2.6,0
50,2,night_waker,2026-02-19,After,2026-02-20 04:51:00,4,actual,actual_bed_exit,382,0,5.1,0
51,2,night_waker,2026-02-20,After,2026-02-21 04:57:00,4,actual,actual_bed_exit,283,0,7.0,0
51,1,still,2026-02-20,After,2026-02-20 22:10:00,22,false_positive,residual_misdetection,5,1,3.9,1
51,4,restless_2,2026-02-20,After,2026-02-20 22:11:00,22,false_positive,residual_misdetection,5,1,4.2,0
52,4,restless_2,2026-02-21,After,2026-02-22 03:56:00,3,actual,actual_bed_exit,497,0,4.5,0
52,4,restless_2,2026-02-21,After,2026-02-22 00:01:00,0,false_positive,residual_misdetection,6,1,2.9,0
52,3,restless_1,2026-02-21,After,2026-02-22 02:39:00,2,false_positive,residual_misdetection,7,1,2.4,0
53,2,night_waker,2026-02-22,After,2026-02-22 23:35:00,23,actual,actual_bed_exit,336,0,4.7,1
53,4,restless_2,2026-02-22,After,2026-02-22 22:44:00,22,false_positive,residual_misdetection,26,1,3.7,0
54,4,restless_2,2026-02-23,After,2026-02-24 00:28:00,0,actual,actual_bed_exit,191,0,4.3,1
54,3,restless_1,2026-02-23,After,2026-02-24 01:04:00,1,actual,actual_bed_exit,517,0,5.9,1
54,2,night_waker,2026-02-23,After,2026-02-24 03:53:00,3,actual,actual_bed_exit,244,0,7.4,1
54,3,restless_1,2026-02-23,After,2026-02-23 23:05:00,23,false_positive,residual_misdetection,26,1,3.8,0
55,2,night_waker,2026-02-24,After,2026-02-25 02:21:00,2,actual,actual_bed_exit,442,0,4.4,0
56,2,night_waker,2026-02-25,After,2026-02-26 04:52:00,4,actual,actual_bed_exit,488,0,5.2,1
56,3,restless_1,2026-02-25,After,2026-02-26 02:31:00,2,actual,actual_bed_exit,528,0,4.0,1
56,4,restless_2,2026-02-25,After,2026-02-26 02:54:00,2,actual,actual_bed_exit,167,0,6.0,1
56,2,night_waker,2026-02-25,After,2026-02-26 00:10:00,0,actual,actual_bed_exit,596,0,4.5,1
56,2,night_waker,2026-02-25,After,2026-02-26 03:23:00,3,actual,actual_bed_exit,365,0,3.3,1
56,2,night_waker,2026-02-25,After,2026-02-25 22:02:00,22,false_positive,staff_passing,21,1,3.1,0
